user_id,signup_date,acquisition_channel,region,company_size,industry,experiment_group,experiment_eligibility_flag,assignment_valid_flag,exposure_days,low_exposure_flag,onboarding_completion_flag,activation_flag,retained_30d,retained_60d,churn_30d,upgrade_flag,expansion_revenue_flag,negative_feedback_flag,sessions_first_14d,feature_adoption_count,support_tickets_first_30d,time_to_activation_days,monthly_subscription_value,subscription_value_band,engagement_band,feature_adoption_band
7465,2026-03-06,direct,Europe,small,education,treatment,1,1,25,0,1,1,1,1,0,0,0,0,15,8,1,14.2,65.27,mid_value,high_engagement,broad_adoption
7466,2026-03-19,referral,UK,solo,education,control,1,1,22,0,1,1,1,1,0,0,0,0,5,1,2,2.5,31.13,low_value,moderate_engagement,minimal_adoption
7467,2026-03-26,organic,Europe,solo,other,treatment,1,1,25,0,0,1,1,1,0,0,0,0,11,4,2,5.8,23.45,low_value,high_engagement,moderate_adoption
7468,2026-01-30,paid_search,UK,small,other,control,1,1,23,0,1,1,1,0,0,0,0,0,4,2,1,1.0,55.2,mid_value,moderate_engagement,basic_adoption
7469,2026-03-26,partner,APAC,mid_market,healthcare,treatment,1,1,29,0,0,1,0,0,1,0,0,0,6,4,0,0.7,278.79,high_value,moderate_engagement,moderate_adoption
7470,2026-02-18,paid_search,Europe,mid_market,finance,treatment,1,1,21,0,1,0,1,0,0,1,0,0,4,1,0,,146.06,mid_value,moderate_engagement,minimal_adoption
7471,2026-01-09,paid_social,Europe,small,education,treatment,1,1,23,0,0,1,0,0,1,0,0,0,4,2,0,7.1,57.56,mid_value,moderate_engagement,basic_adoption
7472,2026-01-17,referral,Other,,healthcare,control,1,1,21,0,1,0,0,0,1,0,0,0,8,7,1,,239.89,high_value,moderate_engagement,broad_adoption
7473,2026-03-10,referral,Other,solo,other,control,1,1,29,0,0,0,0,1,1,1,1,0,3,1,1,,30.98,low_value,low_engagement,minimal_adoption
7474,2026-02-27,organic,Europe,small,finance,control,1,1,25,0,1,1,1,1,0,0,0,0,9,2,0,1.4,62.51,mid_value,high_engagement,basic_adoption
7475,2026-02-26,paid_social,UK,solo,software,control,0,0,9,1,0,0,1,1,0,0,0,0,3,0,1,,22.2,low_value,low_engagement,minimal_adoption
7476,2026-03-03,direct,North America,solo,retail,control,1,1,23,0,0,1,0,0,1,0,1,0,9,3,0,2.4,20.8,low_value,high_engagement,basic_adoption
7477,2026-02-21,direct,North America,enterprise,finance,treatment,1,1,29,0,1,1,1,1,0,1,1,0,15,6,1,4.3,1079.76,enterprise_value,high_engagement,moderate_adoption
7478,2026-03-02,referral,UK,mid_market,finance,control,1,1,21,0,0,0,0,0,1,0,0,0,4,4,1,,406.74,high_value,moderate_engagement,moderate_adoption
7479,2026-02-09,direct,Europe,solo,healthcare,treatment,1,1,30,0,1,0,1,1,0,0,0,0,2,3,0,,33.37,low_value,low_engagement,basic_adoption
7480,2026-02-07,paid_social,North America,small,other,treatment,1,1,21,0,1,0,0,0,1,0,0,0,9,0,0,,71.24,mid_value,high_engagement,minimal_adoption
7481,2026-02-12,paid_search,UK,solo,software,control,1,1,24,0,0,0,0,0,1,0,1,0,4,1,1,,43.35,low_value,moderate_engagement,minimal_adoption
7482,2026-03-04,paid_social,APAC,solo,finance,control,1,1,26,0,0,0,0,1,1,1,1,0,2,2,0,,46.29,low_value,low_engagement,basic_adoption
7483,2026-01-19,,APAC,small,other,treatment,1,1,29,0,1,1,0,1,1,1,1,0,13,4,2,3.3,105.27,mid_value,high_engagement,moderate_adoption
7484,2026-02-19,paid_search,Europe,small,other,control,1,1,29,0,0,0,0,1,1,0,1,0,3,1,0,,102.22,mid_value,low_engagement,minimal_adoption
7485,2026-02-02,paid_search,Europe,small,software,treatment,1,1,22,0,1,1,1,0,0,0,0,0,10,5,0,4.7,71.05,mid_value,high_engagement,moderate_adoption
7486,2026-01-13,partner,North America,solo,retail,control,1,1,25,0,1,1,1,1,0,0,0,0,5,5,0,4.8,39.36,low_value,moderate_engagement,moderate_adoption
7487,2026-03-19,referral,APAC,small,finance,treatment,1,1,25,0,1,1,1,0,0,1,1,0,10,4,1,5.3,92.38,mid_value,high_engagement,moderate_adoption
7488,2026-03-03,paid_social,Other,small,other,control,1,1,22,0,1,1,0,1,1,1,1,0,10,5,0,6.3,163.59,high_value,high_engagement,moderate_adoption
7489,2026-02-12,paid_search,APAC,mid_market,education,treatment,1,1,29,0,1,1,0,0,1,0,0,0,9,3,1,7.2,183.46,high_value,high_engagement,basic_adoption
7490,2026-02-18,organic,UK,enterprise,healthcare,control,1,1,29,0,0,0,1,0,0,0,0,0,4,3,0,,886.92,enterprise_value,moderate_engagement,basic_adoption
7491,2026-02-05,paid_search,North America,solo,education,treatment,1,1,24,0,1,1,1,1,0,1,1,0,13,1,1,7.0,29.76,low_value,high_engagement,minimal_adoption
7492,2026-01-10,referral,Europe,small,other,control,1,1,23,0,0,0,0,1,1,1,1,0,5,0,1,,159.21,high_value,moderate_engagement,minimal_adoption
7493,2026-01-06,organic,Europe,small,finance,control,1,1,25,0,0,1,0,0,1,0,0,0,14,7,1,6.4,64.7,mid_value,high_engagement,broad_adoption
7494,2026-02-26,paid_search,APAC,solo,finance,control,1,1,25,0,1,1,1,1,0,1,1,0,5,1,0,4.8,24.73,low_value,moderate_engagement,minimal_adoption
7495,2026-01-01,paid_search,North America,solo,retail,control,1,1,27,0,1,0,1,1,0,0,0,0,2,0,1,,24.98,low_value,low_engagement,minimal_adoption
7496,2026-03-12,referral,Europe,mid_market,retail,treatment,1,1,28,0,0,1,1,1,0,0,0,0,6,3,1,8.1,446.5,high_value,moderate_engagement,basic_adoption
7497,2026-02-27,direct,North America,mid_market,retail,control,1,1,25,0,0,0,0,0,1,0,0,0,3,2,1,,458.84,high_value,low_engagement,basic_adoption
7498,2026-01-21,referral,Europe,solo,healthcare,control,1,1,28,0,1,1,1,1,0,0,0,0,8,6,0,5.2,45.17,low_value,moderate_engagement,moderate_adoption
7499,2026-03-21,paid_search,APAC,small,finance,control,1,1,21,0,1,0,0,0,1,0,0,0,3,1,0,,53.45,mid_value,low_engagement,minimal_adoption
7500,2026-02-25,paid_search,Europe,small,education,control,1,1,29,0,0,1,1,0,0,1,0,0,10,1,0,7.4,108.79,mid_value,high_engagement,minimal_adoption
7501,2026-03-28,organic,APAC,solo,other,control,1,1,23,0,0,1,0,1,1,0,0,0,14,3,3,4.1,19.41,low_value,high_engagement,basic_adoption
7502,2026-01-20,organic,Europe,small,other,treatment,1,1,27,0,0,1,1,0,0,0,0,0,7,3,2,2.4,59.05,mid_value,moderate_engagement,basic_adoption
7503,2026-02-23,organic,North America,small,retail,control,1,1,22,0,0,1,0,0,1,0,0,0,8,3,2,1.9,83.65,mid_value,moderate_engagement,basic_adoption
7504,2026-01-25,organic,Europe,small,finance,control,1,1,22,0,0,1,0,0,1,0,0,0,7,1,1,8.7,106.29,mid_value,moderate_engagement,minimal_adoption
7505,2026-01-28,organic,Other,mid_market,retail,treatment,1,1,25,0,1,1,1,1,0,0,0,0,10,2,0,1.8,219.54,high_value,high_engagement,basic_adoption
7506,2026-01-05,organic,North America,small,software,control,1,1,27,0,1,1,1,0,0,0,0,0,3,5,1,2.2,55.25,mid_value,low_engagement,moderate_adoption
7507,2026-01-21,organic,North America,solo,healthcare,control,1,1,29,0,1,1,1,1,0,1,0,0,10,4,0,7.2,28.97,low_value,high_engagement,moderate_adoption
7508,2026-01-18,referral,Europe,small,education,treatment,1,1,23,0,1,1,1,1,0,0,0,0,6,6,4,3.9,88.05,mid_value,moderate_engagement,moderate_adoption
7509,2026-02-16,direct,North America,solo,software,treatment,1,1,23,0,0,1,0,0,1,0,0,0,8,5,0,3.7,37.07,low_value,moderate_engagement,moderate_adoption
7510,2026-03-11,partner,Europe,small,healthcare,treatment,1,1,24,0,1,1,1,1,0,0,0,0,6,2,1,6.9,38.44,low_value,moderate_engagement,basic_adoption
7511,2026-02-26,organic,Europe,small,software,treatment,1,0,2,1,1,1,0,0,1,0,0,0,7,6,2,7.5,79.48,mid_value,moderate_engagement,moderate_adoption
7512,2026-01-19,paid_search,Other,mid_market,other,treatment,1,1,22,0,0,1,1,1,0,0,0,0,8,8,0,3.6,207.06,high_value,moderate_engagement,broad_adoption
7513,2026-03-06,partner,UK,mid_market,finance,control,1,1,26,0,0,1,1,0,0,0,0,0,8,3,1,3.7,192.66,high_value,moderate_engagement,basic_adoption
7514,2026-01-03,organic,North America,mid_market,retail,control,1,1,28,0,0,1,0,0,1,1,1,0,10,0,2,3.5,381.42,high_value,high_engagement,minimal_adoption
7515,2026-02-11,partner,UK,small,finance,treatment,1,1,29,0,0,1,1,0,0,0,0,0,5,4,0,8.5,113.17,mid_value,moderate_engagement,moderate_adoption
7516,2026-01-21,paid_social,APAC,small,retail,treatment,1,1,22,0,0,0,1,0,0,0,0,0,3,1,0,,62.91,mid_value,low_engagement,minimal_adoption
7517,2026-02-09,direct,APAC,mid_market,education,control,1,1,27,0,0,0,1,1,0,0,0,0,1,1,1,,275.33,high_value,low_engagement,minimal_adoption
7518,2026-03-08,partner,Europe,solo,finance,control,1,1,23,0,0,1,0,0,1,0,0,0,7,2,1,4.5,33.77,low_value,moderate_engagement,basic_adoption
7519,2026-01-25,referral,North America,small,healthcare,treatment,1,1,23,0,1,1,1,1,0,0,0,0,7,2,0,8.9,65.04,mid_value,moderate_engagement,basic_adoption
7520,2026-02-24,referral,APAC,solo,education,treatment,1,1,25,0,1,1,0,1,1,0,0,0,10,6,3,8.5,12.12,low_value,high_engagement,moderate_adoption
7521,2026-03-25,organic,UK,small,retail,treatment,1,1,30,0,0,0,0,1,1,0,0,0,9,1,0,,62.04,mid_value,high_engagement,minimal_adoption
7522,2026-02-21,organic,Europe,mid_market,software,treatment,1,1,28,0,1,1,1,1,0,0,0,0,12,11,1,6.5,197.44,high_value,high_engagement,broad_adoption
7523,2026-02-13,paid_search,North America,solo,healthcare,control,1,1,25,0,0,1,0,0,1,0,0,0,8,3,0,7.0,19.51,low_value,moderate_engagement,basic_adoption
7524,2026-03-26,organic,Europe,mid_market,finance,control,1,1,28,0,1,1,1,1,0,1,1,0,10,5,1,6.6,351.52,high_value,high_engagement,moderate_adoption
7525,2026-02-25,organic,North America,small,retail,control,1,1,24,0,1,0,0,0,1,0,0,0,2,1,1,,49.79,low_value,low_engagement,minimal_adoption
7526,2026-02-24,paid_search,North America,mid_market,software,treatment,1,1,27,0,1,1,1,1,0,0,0,1,10,2,2,8.4,275.13,high_value,high_engagement,basic_adoption
7527,2026-03-28,partner,North America,small,finance,treatment,1,1,25,0,1,1,1,1,0,0,0,0,6,4,0,3.2,54.13,mid_value,moderate_engagement,moderate_adoption
7528,2026-03-11,organic,North America,,software,treatment,0,0,9,1,0,1,1,1,0,0,0,0,9,4,1,3.4,819.79,enterprise_value,high_engagement,moderate_adoption
7529,2026-03-18,paid_search,Europe,solo,other,control,1,1,23,0,1,0,1,0,0,1,0,0,7,3,1,,32.66,low_value,moderate_engagement,basic_adoption
7530,2026-03-28,paid_search,North America,mid_market,other,treatment,1,1,25,0,0,1,1,0,0,1,0,0,13,7,2,14.7,234.73,high_value,high_engagement,broad_adoption
7531,2026-03-14,paid_social,North America,small,other,treatment,1,1,29,0,1,1,0,0,1,0,0,0,5,6,1,6.4,54.88,mid_value,moderate_engagement,moderate_adoption
7532,2026-03-22,organic,North America,small,retail,treatment,1,1,27,0,1,0,0,0,1,0,0,0,5,0,1,,70.07,mid_value,moderate_engagement,minimal_adoption
7533,2026-03-07,direct,North America,solo,education,treatment,1,1,28,0,0,0,1,0,0,1,1,0,7,4,0,,38.11,low_value,moderate_engagement,moderate_adoption
7534,2026-01-19,paid_social,Europe,mid_market,retail,control,1,1,29,0,1,0,1,0,0,0,0,0,2,1,0,,196.88,high_value,low_engagement,minimal_adoption
7535,2026-03-24,paid_social,North America,enterprise,healthcare,treatment,1,1,21,0,1,1,1,1,0,0,0,0,9,2,2,1.7,782.44,enterprise_value,high_engagement,basic_adoption
7536,2026-01-07,organic,North America,mid_market,other,control,1,1,27,0,0,0,0,1,1,0,0,0,3,5,1,,345.89,high_value,low_engagement,moderate_adoption
7537,2026-03-04,paid_social,Europe,small,education,control,0,0,4,1,0,0,0,0,1,0,0,0,8,0,0,,51.65,mid_value,moderate_engagement,minimal_adoption
7538,2026-02-11,partner,North America,small,education,treatment,1,1,28,0,1,1,1,1,0,0,0,0,10,7,1,9.4,105.55,mid_value,high_engagement,broad_adoption
7539,2026-02-11,organic,North America,small,other,control,1,1,28,0,1,0,1,0,0,0,0,0,2,2,0,,61.66,mid_value,low_engagement,basic_adoption
7540,2026-02-28,paid_search,APAC,small,other,treatment,1,1,29,0,0,0,0,1,1,0,0,1,7,3,1,,88.04,mid_value,moderate_engagement,basic_adoption
7541,2026-01-20,organic,Europe,small,finance,control,1,1,26,0,0,1,1,0,0,0,0,0,7,0,1,9.2,105.23,mid_value,moderate_engagement,minimal_adoption
7542,2026-03-14,direct,APAC,mid_market,finance,treatment,1,1,27,0,1,0,1,0,0,1,1,0,6,2,1,,127.1,mid_value,moderate_engagement,basic_adoption
7543,2026-01-17,organic,Europe,mid_market,healthcare,control,1,1,28,0,0,1,1,0,0,0,0,0,14,0,0,4.8,285.82,high_value,high_engagement,minimal_adoption
7544,2026-01-27,direct,APAC,enterprise,software,treatment,1,1,29,0,1,1,0,1,1,0,0,0,11,3,3,6.4,525.56,enterprise_value,high_engagement,basic_adoption
7545,2026-02-16,paid_search,North America,small,other,treatment,1,1,22,0,0,0,1,1,0,0,0,0,7,3,0,,120.51,mid_value,moderate_engagement,basic_adoption
7546,2026-01-02,paid_social,Europe,small,other,control,1,1,24,0,1,0,0,0,1,0,0,1,3,0,0,,128.06,mid_value,low_engagement,minimal_adoption
7547,2026-03-04,referral,Europe,small,retail,treatment,1,1,24,0,0,1,0,1,1,1,1,0,9,4,2,3.9,66.32,mid_value,high_engagement,moderate_adoption
7548,2026-03-03,organic,APAC,small,education,control,1,1,24,0,1,1,0,1,1,0,0,0,13,1,1,1.8,57.0,mid_value,high_engagement,minimal_adoption
7549,2026-01-19,paid_search,Europe,solo,finance,treatment,1,1,21,0,1,1,0,0,1,0,0,0,9,4,1,9.9,16.96,low_value,high_engagement,moderate_adoption
7550,2026-01-17,paid_search,APAC,mid_market,other,treatment,1,1,22,0,0,0,0,1,1,0,0,0,7,0,0,,251.05,high_value,moderate_engagement,minimal_adoption
7551,2026-03-10,organic,Europe,small,other,control,1,1,29,0,0,1,1,1,0,0,0,0,8,5,1,8.9,75.12,mid_value,moderate_engagement,moderate_adoption
7552,2026-02-08,partner,UK,small,software,treatment,1,1,28,0,0,1,1,1,0,0,0,0,10,5,0,6.7,72.24,mid_value,high_engagement,moderate_adoption
7553,2026-03-23,organic,APAC,mid_market,software,treatment,1,1,30,0,0,0,0,1,1,0,0,0,14,3,1,,227.31,high_value,high_engagement,basic_adoption
7554,2026-03-12,referral,Other,enterprise,software,control,1,1,21,0,1,1,1,1,0,0,0,0,4,7,1,12.0,657.47,enterprise_value,moderate_engagement,broad_adoption
7555,2026-03-22,paid_search,UK,mid_market,retail,treatment,1,1,28,0,0,0,1,0,0,0,0,0,5,2,0,,301.82,high_value,moderate_engagement,basic_adoption
7556,2026-02-08,organic,North America,solo,software,control,1,1,30,0,0,1,1,1,0,0,0,0,5,5,1,7.0,28.79,low_value,moderate_engagement,moderate_adoption
7557,2026-02-05,referral,North America,small,software,treatment,1,1,23,0,1,0,1,1,0,0,0,0,4,4,0,,72.85,mid_value,moderate_engagement,moderate_adoption
7558,2026-02-09,paid_social,North America,solo,finance,control,1,1,24,0,1,1,1,1,0,1,0,0,8,5,2,9.8,23.6,low_value,moderate_engagement,moderate_adoption
7559,2026-02-14,paid_search,North America,enterprise,retail,control,1,1,28,0,1,1,0,1,1,0,0,0,11,4,2,11.1,1624.81,enterprise_value,high_engagement,moderate_adoption
7560,2026-01-04,paid_social,North America,small,other,treatment,0,0,0,1,1,1,0,1,1,0,0,0,12,2,0,2.0,92.28,mid_value,high_engagement,basic_adoption
7561,2026-01-25,organic,Europe,enterprise,education,treatment,1,1,23,0,1,0,0,1,1,0,0,0,7,3,0,,589.11,enterprise_value,moderate_engagement,basic_adoption
7562,2026-03-10,,APAC,enterprise,healthcare,control,1,1,24,0,1,1,0,1,1,0,0,0,15,6,0,6.8,1443.08,enterprise_value,high_engagement,moderate_adoption
7563,2026-01-30,paid_search,North America,mid_market,software,treatment,1,1,23,0,0,0,1,1,0,0,0,0,8,6,1,,286.64,high_value,moderate_engagement,moderate_adoption
7564,2026-03-17,organic,Europe,solo,healthcare,treatment,1,1,28,0,0,0,1,0,0,0,0,0,6,4,1,,20.33,low_value,moderate_engagement,moderate_adoption
7565,2026-03-09,referral,North America,solo,software,control,1,1,28,0,1,1,1,1,0,1,0,0,11,4,0,0.8,27.37,low_value,high_engagement,moderate_adoption
7566,2026-03-29,organic,APAC,mid_market,finance,treatment,0,0,0,1,1,0,0,0,1,1,0,0,3,5,1,,167.05,high_value,low_engagement,moderate_adoption
7567,2026-01-29,organic,North America,mid_market,software,treatment,1,1,21,0,1,1,1,1,0,0,0,0,10,5,1,6.5,162.24,high_value,high_engagement,moderate_adoption
7568,2026-03-14,paid_search,Europe,enterprise,finance,treatment,1,1,25,0,1,1,1,0,0,0,0,0,9,5,2,2.2,978.37,enterprise_value,high_engagement,moderate_adoption
7569,2026-03-09,direct,Other,solo,software,treatment,1,1,21,0,1,0,0,0,1,0,0,0,4,3,2,,28.78,low_value,moderate_engagement,basic_adoption
7570,2026-02-20,direct,North America,mid_market,healthcare,control,1,1,29,0,0,1,1,1,0,0,0,0,8,3,1,9.3,359.26,high_value,moderate_engagement,basic_adoption
7571,2026-01-24,referral,UK,small,software,treatment,1,1,27,0,1,1,1,1,0,0,0,0,10,8,1,2.8,41.64,low_value,high_engagement,broad_adoption
7572,2026-01-14,paid_social,APAC,small,retail,treatment,1,1,21,0,1,0,0,0,1,0,0,0,6,3,1,,100.7,mid_value,moderate_engagement,basic_adoption
7573,2026-03-10,referral,North America,small,education,control,1,1,29,0,1,1,1,1,0,1,0,1,11,6,0,6.2,126.97,mid_value,high_engagement,moderate_adoption
7574,2026-01-18,paid_search,Other,small,healthcare,control,1,1,26,0,1,1,0,1,1,1,0,0,11,4,1,2.0,55.18,mid_value,high_engagement,moderate_adoption
7575,2026-02-11,paid_search,APAC,small,education,treatment,1,1,29,0,0,0,1,1,0,0,0,0,3,0,1,,68.95,mid_value,low_engagement,minimal_adoption
7576,2026-02-26,direct,North America,small,other,control,1,1,27,0,1,1,1,0,0,1,0,0,11,5,1,1.7,40.84,low_value,high_engagement,moderate_adoption
7577,2026-03-24,organic,North America,small,finance,control,1,1,27,0,1,1,0,1,1,0,0,0,11,4,0,1.6,101.82,mid_value,high_engagement,moderate_adoption
7578,2026-01-12,paid_search,Europe,small,retail,treatment,1,1,27,0,1,1,0,0,1,0,0,0,7,6,1,5.7,68.76,mid_value,moderate_engagement,moderate_adoption
7579,2026-03-23,direct,APAC,small,finance,control,1,1,28,0,0,1,1,0,0,1,1,0,7,3,1,3.2,106.61,mid_value,moderate_engagement,basic_adoption
7580,2026-01-17,referral,North America,small,finance,treatment,1,1,21,0,1,1,1,1,0,0,0,0,10,2,0,12.2,123.64,mid_value,high_engagement,basic_adoption
7581,2026-01-30,organic,UK,enterprise,software,control,1,1,30,0,0,0,0,1,1,1,0,0,5,0,2,,585.71,enterprise_value,moderate_engagement,minimal_adoption
7582,2026-03-29,organic,North America,mid_market,software,treatment,1,1,24,0,0,0,0,0,1,0,0,0,5,2,2,,447.09,high_value,moderate_engagement,basic_adoption
7583,2026-03-16,paid_social,APAC,mid_market,education,control,1,1,27,0,0,1,0,0,1,1,1,1,11,1,1,7.7,301.61,high_value,high_engagement,minimal_adoption
7584,2026-01-23,paid_social,UK,solo,software,control,1,1,29,0,0,0,0,1,1,0,1,0,7,3,2,,36.16,low_value,moderate_engagement,basic_adoption
7585,2026-03-22,paid_search,Europe,solo,retail,treatment,1,1,22,0,1,1,1,0,0,0,0,0,10,2,0,8.9,53.52,mid_value,high_engagement,basic_adoption
7586,2026-01-01,paid_search,Europe,mid_market,retail,treatment,1,1,26,0,1,1,0,1,1,0,0,0,14,4,4,4.7,134.34,mid_value,high_engagement,moderate_adoption
7587,2026-03-20,direct,APAC,solo,other,treatment,1,1,22,0,1,0,1,1,0,0,0,0,7,0,0,,19.78,low_value,moderate_engagement,minimal_adoption
7588,2026-02-01,organic,Europe,small,retail,treatment,1,1,24,0,1,1,0,1,1,0,0,0,10,4,1,4.1,56.11,mid_value,high_engagement,moderate_adoption
7589,2026-01-09,paid_social,UK,solo,software,treatment,1,1,27,0,1,1,1,1,0,0,0,0,9,7,2,2.1,30.61,low_value,high_engagement,broad_adoption
7590,2026-01-15,paid_search,North America,small,retail,control,1,1,22,0,0,0,1,1,0,0,0,0,6,2,0,,100.05,mid_value,moderate_engagement,basic_adoption
7591,2026-01-28,organic,UK,mid_market,healthcare,treatment,1,1,29,0,1,0,1,1,0,0,0,1,6,3,0,,250.82,high_value,moderate_engagement,basic_adoption
7592,2026-01-24,organic,UK,mid_market,other,treatment,1,1,26,0,1,1,1,1,0,0,0,0,12,3,1,9.2,305.55,high_value,high_engagement,basic_adoption
7593,2026-03-01,direct,Europe,enterprise,retail,control,1,1,28,0,0,1,0,0,1,0,0,0,11,3,1,8.6,608.19,enterprise_value,high_engagement,basic_adoption
7594,2026-02-04,partner,APAC,enterprise,healthcare,treatment,1,1,29,0,0,1,0,0,1,0,0,0,8,3,1,2.4,1195.15,enterprise_value,moderate_engagement,basic_adoption
7595,2026-03-27,organic,Europe,small,retail,treatment,1,1,29,0,1,1,1,1,0,0,0,0,13,3,1,5.6,85.93,mid_value,high_engagement,basic_adoption
7596,2026-01-27,partner,APAC,small,finance,control,1,1,23,0,0,1,1,1,0,0,0,0,15,2,0,2.7,94.72,mid_value,high_engagement,basic_adoption
7597,2026-03-24,organic,North America,solo,healthcare,control,1,1,29,0,0,1,1,1,0,0,0,0,8,4,1,5.8,21.3,low_value,moderate_engagement,moderate_adoption
7598,2026-03-17,referral,North America,small,retail,control,1,1,24,0,1,0,1,1,0,0,0,0,10,4,1,,97.32,mid_value,high_engagement,moderate_adoption
7599,2026-01-20,organic,APAC,solo,software,treatment,1,1,28,0,1,0,0,0,1,0,1,1,4,5,0,,35.39,low_value,moderate_engagement,moderate_adoption
7600,2026-03-06,direct,APAC,mid_market,retail,treatment,1,1,26,0,0,1,0,0,1,0,0,0,11,0,2,4.7,273.2,high_value,high_engagement,minimal_adoption
7601,2026-03-26,organic,Europe,small,software,treatment,1,1,21,0,0,1,1,0,0,0,0,0,12,2,1,7.7,66.67,mid_value,high_engagement,basic_adoption
7602,2026-02-18,paid_social,Other,mid_market,other,treatment,1,1,28,0,1,0,0,0,1,0,0,0,7,1,1,,222.28,high_value,moderate_engagement,minimal_adoption
7603,2026-01-01,referral,UK,small,other,control,1,1,24,0,0,1,1,0,0,1,1,0,9,8,1,9.7,68.85,mid_value,high_engagement,broad_adoption
7604,2026-01-10,organic,Other,small,education,treatment,1,1,30,0,1,0,0,1,1,0,0,1,7,2,3,,77.42,mid_value,moderate_engagement,basic_adoption
7605,2026-02-16,paid_search,Europe,mid_market,retail,treatment,1,1,21,0,1,1,1,0,0,1,1,0,8,5,1,3.7,303.71,high_value,moderate_engagement,moderate_adoption
7606,2026-02-28,organic,North America,mid_market,other,treatment,1,1,24,0,1,1,0,0,1,0,0,0,11,5,0,0.3,162.04,high_value,high_engagement,moderate_adoption
7607,2026-03-03,referral,Europe,mid_market,software,treatment,1,1,23,0,1,1,0,0,1,0,0,0,5,1,0,2.5,373.05,high_value,moderate_engagement,minimal_adoption
7608,2026-03-27,paid_search,Other,mid_market,software,treatment,1,1,22,0,1,1,1,1,0,0,0,0,10,6,2,5.6,315.63,high_value,high_engagement,moderate_adoption
7609,2026-01-18,paid_social,North America,small,healthcare,control,1,1,30,0,1,1,1,1,0,0,1,0,14,4,1,3.2,105.07,mid_value,high_engagement,moderate_adoption
7610,2026-02-15,direct,Other,enterprise,software,control,1,1,28,0,0,1,1,0,0,0,0,0,7,5,0,5.8,492.32,high_value,moderate_engagement,moderate_adoption
7611,2026-02-01,paid_search,APAC,small,other,control,1,1,30,0,0,0,0,0,1,0,0,0,4,2,2,,44.2,low_value,moderate_engagement,basic_adoption
7612,2026-01-27,organic,Europe,mid_market,software,treatment,1,1,26,0,1,1,0,1,1,0,0,0,10,12,2,5.5,323.16,high_value,high_engagement,broad_adoption
7613,2026-01-18,referral,Europe,mid_market,retail,control,0,0,12,1,0,0,1,1,0,0,0,0,3,2,2,,328.36,high_value,low_engagement,basic_adoption
7614,2026-02-08,partner,Europe,solo,finance,treatment,1,1,28,0,1,1,1,1,0,0,1,0,11,4,0,3.0,17.28,low_value,high_engagement,moderate_adoption
7615,2026-02-18,direct,Europe,enterprise,software,control,1,1,25,0,0,0,0,0,1,0,0,1,4,4,0,,770.87,enterprise_value,moderate_engagement,moderate_adoption
7616,2026-03-23,organic,North America,enterprise,software,treatment,1,1,22,0,0,0,1,1,0,0,0,0,6,2,2,,961.02,enterprise_value,moderate_engagement,basic_adoption
7617,2026-02-13,paid_search,APAC,small,software,treatment,1,1,25,0,0,0,0,0,1,0,0,0,5,5,0,,84.47,mid_value,moderate_engagement,moderate_adoption
7618,2026-03-13,partner,Europe,mid_market,software,treatment,1,1,26,0,1,1,1,1,0,0,0,1,8,9,1,0.4,462.43,high_value,moderate_engagement,broad_adoption
7619,2026-02-23,partner,APAC,enterprise,other,control,0,0,9,1,0,1,0,0,1,1,0,0,1,2,2,6.3,906.76,enterprise_value,low_engagement,basic_adoption
7620,2026-02-03,referral,Europe,solo,software,control,1,1,30,0,1,1,1,1,0,0,1,0,9,3,1,6.2,37.38,low_value,high_engagement,basic_adoption
7621,2026-03-12,organic,Europe,mid_market,software,control,1,1,22,0,0,0,1,1,0,0,0,0,8,4,0,,221.68,high_value,moderate_engagement,moderate_adoption
7622,2026-02-05,paid_search,Europe,small,education,control,1,1,27,0,1,0,1,0,0,0,0,0,6,4,0,,51.93,mid_value,moderate_engagement,moderate_adoption
7623,2026-01-18,organic,APAC,mid_market,finance,treatment,1,1,29,0,1,1,0,1,1,0,0,0,8,5,0,4.4,313.82,high_value,moderate_engagement,moderate_adoption
7624,2026-02-07,direct,North America,small,other,control,1,1,30,0,0,0,0,0,1,0,0,0,3,3,0,,80.79,mid_value,low_engagement,basic_adoption
7625,2026-02-28,organic,Other,small,other,control,1,1,29,0,0,1,1,1,0,0,0,0,9,3,2,3.2,67.63,mid_value,high_engagement,basic_adoption
7626,2026-01-09,paid_social,Europe,mid_market,other,treatment,1,1,30,0,1,1,1,1,0,0,0,0,4,0,0,9.8,197.52,high_value,moderate_engagement,minimal_adoption
7627,2026-03-14,paid_social,Other,small,education,control,0,0,8,1,1,0,0,0,1,0,0,0,8,3,0,,38.46,low_value,moderate_engagement,basic_adoption
7628,2026-03-13,paid_search,APAC,small,software,control,1,1,30,0,0,0,1,1,0,1,0,0,6,5,1,,65.83,mid_value,moderate_engagement,moderate_adoption
7629,2026-02-20,paid_search,UK,small,retail,treatment,1,1,26,0,1,1,0,0,1,0,0,0,8,3,0,7.5,55.31,mid_value,moderate_engagement,basic_adoption
7630,2026-02-04,referral,Europe,small,healthcare,treatment,1,1,26,0,1,1,0,1,1,0,0,0,9,3,1,13.3,104.46,mid_value,high_engagement,basic_adoption
7631,2026-03-23,paid_search,Europe,small,healthcare,treatment,1,1,27,0,0,1,1,1,0,0,1,1,7,3,2,3.1,52.41,mid_value,moderate_engagement,basic_adoption
