listing_id,seller_id,buyer_id,category,item_price,shipping_price,listing_age_days,views,likes,add_to_cart,purchased,seller_rating,buyer_returning,region,add_to_cart_invalid_flag,purchased_invalid_flag,buyer_returning_invalid_flag,add_to_cart_clean,purchased_clean,buyer_returning_clean,seller_rating_missing_flag,item_price_invalid_flag,views_invalid_flag,listing_age_days_invalid_flag,likes_invalid_flag,seller_rating_invalid_flag
656,100,655,clothing,9.69,2.49,14,38,2,0,0,4.69,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
657,33,571,bags,51.07,3.49,3,12,6,0,0,4.13,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
658,222,489,shoes,55.63,4.99,23,14,3,0,0,4.79,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
659,101,538,bags,20.89,2.49,17,9,6,0,0,5.0,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
660,23,47,clothing,23.8,4.99,24,16,7,0,0,5.0,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
661,10,288,bags,8.4,5.99,26,3,5,0,0,,yes,Other,False,False,False,0,0,1,True,False,False,False,False,False
662,246,16,bags,35.16,2.99,67,23,7,0,0,5.0,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
663,69,401,bags,36.61,2.99,15,19,2,0,0,4.62,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
664,100,86,bags,23.49,2.99,8,34,8,0,1,4.82,no,Narva,False,False,False,0,1,0,False,False,False,False,False,False
665,34,250,accessories,53.9,4.99,19,31,7,1,0,4.36,yes,Narva,False,False,False,1,0,1,False,False,False,False,False,False
666,180,391,electronics,19.42,4.99,1,93,4,0,0,4.7,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
667,223,335,clothing,36.42,3.49,41,309,5,0,0,5.0,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
668,138,629,electronics,12.02,2.99,2,83,1,0,0,4.39,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
669,147,519,shoes,24.13,3.49,7,20,3,0,0,4.3,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
670,186,137,clothing,21.71,2.99,30,19,3,0,0,4.63,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
671,96,688,clothing,28.72,3.49,16,65,2,1,0,4.52,yes,Tallinn,False,False,False,1,0,1,False,False,False,False,False,False
672,1,498,clothing,18.94,3.49,9,7,5,1,1,4.83,yes,Narva,False,False,False,1,1,1,False,False,False,False,False,False
673,248,477,accessories,22.38,5.99,12,23,5,0,0,4.44,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
674,69,594,accessories,43.74,3.49,35,24,2,0,0,5.0,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
675,237,223,accessories,18.07,4.99,7,51,6,0,0,4.15,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
676,4,372,shoes,7.97,3.49,37,52,1,0,0,5.0,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
677,16,402,shoes,83.49,2.99,2,15,4,0,0,4.33,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
678,24,443,clothing,64.52,3.49,27,21,1,0,0,3.97,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
679,80,490,clothing,9.93,2.49,34,45,1,0,0,4.68,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
680,247,615,shoes,39.76,2.99,4,15,3,0,1,4.51,yes,Tartu,False,False,False,0,1,1,False,False,False,False,False,False
681,2,273,clothing,17.25,2.49,10,89,3,0,0,4.21,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
682,241,526,clothing,29.5,2.99,3,52,1,0,1,4.01,no,Narva,False,False,False,0,1,0,False,False,False,False,False,False
683,220,159,bags,30.14,4.99,22,35,5,0,0,4.6,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
684,128,152,accessories,20.82,4.99,14,43,6,0,0,4.94,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
685,160,620,home,14.17,4.99,18,20,0,0,0,4.8,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
686,219,188,home,15.13,2.49,4,17,2,0,0,4.62,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
687,84,98,bags,12.92,5.99,4,20,5,0,0,4.77,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
688,152,131,shoes,13.7,2.99,1,47,3,0,0,4.59,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
689,140,171,bags,23.41,4.99,7,36,5,0,0,4.1,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
690,178,183,accessories,89.16,2.99,15,20,2,1,0,4.1,no,Tartu,False,False,False,1,0,0,False,False,False,False,False,False
691,163,364,clothing,39.54,2.49,35,59,6,0,0,4.53,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
692,124,39,shoes,69.48,5.99,20,26,4,0,0,4.54,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
693,33,527,electronics,16.35,2.49,10,16,2,0,0,4.9,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
694,161,497,shoes,29.01,2.99,55,38,4,1,1,4.87,no,Other,False,False,False,1,1,0,False,False,False,False,False,False
695,189,516,bags,34.81,5.99,23,12,6,0,0,,no,Tallinn,False,False,False,0,0,0,True,False,False,False,False,False
696,179,349,bags,34.14,5.99,48,7,5,1,0,4.5,yes,Other,False,False,False,1,0,1,False,False,False,False,False,False
697,171,397,clothing,25.87,2.49,13,30,5,0,1,4.12,yes,Tartu,False,False,False,0,1,1,False,False,False,False,False,False
698,101,161,shoes,41.26,4.99,5,17,6,1,1,4.74,no,Other,False,False,False,1,1,0,False,False,False,False,False,False
699,12,16,clothing,34.38,2.99,1,24,4,0,0,4.78,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
700,67,493,clothing,10.32,3.49,23,13,8,0,0,3.76,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
701,65,426,clothing,45.08,3.49,2,89,0,1,0,4.31,yes,Tallinn,False,False,False,1,0,1,False,False,False,False,False,False
702,161,108,electronics,45.65,2.49,6,17,2,1,0,4.36,no,Narva,False,False,False,1,0,0,False,False,False,False,False,False
703,168,450,clothing,14.38,2.99,14,20,1,0,0,4.64,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
704,74,311,shoes,25.19,2.99,15,42,1,0,0,4.32,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
705,43,170,clothing,39.58,2.49,17,9,6,0,0,4.59,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
706,44,546,home,21.19,2.99,3,8,8,0,0,4.53,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
707,29,414,clothing,51.99,4.99,9,42,3,0,0,4.54,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
708,141,251,shoes,128.34,2.49,17,20,3,1,0,4.35,no,Narva,False,False,False,1,0,0,False,False,False,False,False,False
709,12,141,electronics,14.15,4.99,63,13,8,0,0,4.38,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
710,95,274,electronics,9.33,2.99,23,52,4,0,0,4.22,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
711,46,416,clothing,30.35,2.49,46,14,3,0,0,4.73,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
712,130,608,electronics,243.9,2.99,26,23,9,0,0,4.8,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
713,243,39,shoes,20.87,2.49,16,13,2,0,0,4.33,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
714,242,29,shoes,67.85,2.99,4,39,5,0,0,5.0,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
715,35,477,clothing,9.61,4.99,20,99,5,0,0,4.49,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
716,215,318,clothing,39.85,4.99,18,6,4,0,0,5.0,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
717,81,245,accessories,16.05,2.99,17,33,3,0,0,4.38,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
718,90,697,shoes,81.74,2.49,12,65,6,1,0,3.89,no,Tallinn,False,False,False,1,0,0,False,False,False,False,False,False
719,8,272,shoes,98.96,3.49,14,21,3,1,0,4.74,no,Other,False,False,False,1,0,0,False,False,False,False,False,False
720,93,440,accessories,14.34,4.99,7,11,2,0,0,,no,Other,False,False,False,0,0,0,True,False,False,False,False,False
721,154,239,accessories,16.7,4.99,13,44,1,0,0,4.61,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
722,202,377,clothing,44.78,3.49,4,74,2,0,0,4.38,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
723,90,266,bags,18.71,2.99,29,67,1,0,0,4.59,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
724,162,359,clothing,23.76,2.49,4,42,3,0,1,4.42,yes,Narva,False,False,False,0,1,1,False,False,False,False,False,False
725,115,340,accessories,24.97,2.99,2,33,8,0,0,4.49,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
726,105,389,accessories,6.4,5.99,10,13,1,0,0,4.89,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
727,135,577,home,24.3,4.99,19,65,4,0,1,4.66,yes,Other,False,False,False,0,1,1,False,False,False,False,False,False
728,196,689,clothing,15.14,5.99,10,62,8,0,0,4.81,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
729,58,3,clothing,17.37,4.99,6,11,3,1,0,4.52,yes,Narva,False,False,False,1,0,1,False,False,False,False,False,False
730,245,429,clothing,67.39,4.99,15,42,3,0,0,4.48,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
731,114,142,clothing,10.18,5.99,8,54,7,1,0,4.2,yes,Pärnu,False,False,False,1,0,1,False,False,False,False,False,False
732,237,376,clothing,43.35,5.99,49,66,4,0,0,4.47,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
733,75,670,home,20.18,2.99,46,28,2,0,0,3.44,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
734,157,324,clothing,20.17,5.99,13,14,1,0,0,4.39,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
735,120,146,clothing,42.66,2.99,7,19,7,0,0,4.57,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
736,164,293,accessories,31.13,2.99,24,12,5,0,0,4.8,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
737,217,665,shoes,219.48,2.99,1,29,2,0,0,4.51,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
738,21,432,accessories,48.31,4.99,12,24,6,0,0,4.72,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
739,249,585,clothing,19.45,4.99,7,207,3,0,0,3.84,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
740,164,399,shoes,15.98,5.99,46,67,3,1,0,4.58,no,Pärnu,False,False,False,1,0,0,False,False,False,False,False,False
741,138,344,clothing,11.48,4.99,0,72,1,0,0,4.01,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
742,101,140,clothing,13.77,5.99,14,46,5,0,0,4.18,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
743,201,187,home,193.32,4.99,24,22,3,0,0,4.53,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
744,152,61,clothing,58.63,2.49,12,23,4,0,1,5.0,yes,Other,False,False,False,0,1,1,False,False,False,False,False,False
745,192,380,bags,9.53,2.49,2,25,4,0,0,4.73,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
746,227,440,shoes,9.72,5.99,65,35,7,0,0,4.61,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
747,177,319,clothing,34.37,4.99,13,43,4,0,0,4.59,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
748,99,302,home,35.98,4.99,17,30,3,0,0,,yes,Tallinn,False,False,False,0,0,1,True,False,False,False,False,False
749,240,344,clothing,36.03,2.99,5,23,2,0,0,4.41,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
750,36,11,accessories,20.52,3.49,12,18,2,0,0,4.75,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
751,210,62,home,22.47,5.99,10,9,2,1,0,4.12,yes,Narva,False,False,False,1,0,1,False,False,False,False,False,False
752,241,226,bags,30.86,3.49,1,95,4,0,0,,yes,Tartu,False,False,False,0,0,1,True,False,False,False,False,False
753,231,153,home,26.05,3.49,2,218,4,0,0,4.46,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
754,96,564,clothing,5.19,5.99,33,88,4,1,0,4.89,no,Tallinn,False,False,False,1,0,0,False,False,False,False,False,False
755,152,571,shoes,20.89,4.99,5,10,4,0,1,4.94,no,Pärnu,False,False,False,0,1,0,False,False,False,False,False,False
756,151,584,clothing,13.52,5.99,4,61,5,0,0,4.01,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
757,190,660,accessories,27.73,3.49,13,75,3,0,0,4.4,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
758,224,575,home,198.28,4.99,26,21,3,0,0,4.3,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
759,37,310,clothing,31.73,2.49,1,47,1,1,0,3.97,yes,Pärnu,False,False,False,1,0,1,False,False,False,False,False,False
760,12,243,accessories,19.7,5.99,15,20,6,0,0,4.24,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
761,113,493,clothing,46.77,5.99,2,119,6,0,0,5.0,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
762,183,366,bags,34.39,4.99,1,42,5,0,0,4.81,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
763,13,330,shoes,32.92,2.49,1,13,4,1,0,,yes,Tallinn,False,False,False,1,0,1,True,False,False,False,False,False
764,23,107,home,37.52,2.49,32,55,3,0,0,4.89,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
765,217,226,bags,103.5,4.99,2,78,2,0,0,4.34,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
766,99,218,clothing,11.12,2.99,1,36,3,1,1,4.47,no,Tallinn,False,False,False,1,1,0,False,False,False,False,False,False
767,105,506,clothing,34.18,5.99,10,46,4,0,1,4.81,yes,Other,False,False,False,0,1,1,False,False,False,False,False,False
768,30,259,clothing,12.83,5.99,33,28,4,0,0,4.75,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
769,17,517,clothing,36.19,3.49,5,11,4,0,0,4.4,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
770,113,54,clothing,12.9,4.99,10,26,8,0,0,4.07,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
771,62,47,electronics,18.32,3.49,1,48,3,0,0,5.0,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
772,84,689,bags,19.95,3.49,11,27,4,0,0,4.55,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
773,112,521,shoes,48.57,2.49,16,62,3,0,0,4.49,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
774,217,99,clothing,46.66,5.99,15,21,5,0,0,4.64,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
775,86,20,electronics,10.26,3.49,7,176,6,0,0,4.52,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
776,141,573,accessories,25.49,2.49,7,63,7,0,0,4.64,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
777,187,490,clothing,14.93,4.99,2,37,7,0,0,5.0,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
778,19,419,accessories,10.17,3.49,8,21,3,1,0,4.56,yes,Tartu,False,False,False,1,0,1,False,False,False,False,False,False
779,177,690,bags,21.08,5.99,2,76,3,0,0,4.19,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
780,100,62,clothing,19.77,3.49,26,16,3,1,0,4.54,no,Tartu,False,False,False,1,0,0,False,False,False,False,False,False
781,140,145,shoes,134.12,4.99,61,16,3,0,0,4.44,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
782,189,216,shoes,33.22,3.49,63,2,7,0,0,,yes,Other,False,False,False,0,0,1,True,False,False,False,False,False
783,233,3,clothing,9.35,5.99,36,18,4,0,0,5.0,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
784,147,160,home,16.52,2.49,17,97,5,0,0,4.64,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
785,76,120,electronics,50.15,5.99,22,5,2,0,0,4.15,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
786,9,89,accessories,105.84,2.49,6,13,5,0,0,4.17,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
787,199,329,shoes,8.08,2.99,18,44,6,1,0,4.61,yes,Narva,False,False,False,1,0,1,False,False,False,False,False,False
788,28,580,shoes,6.58,5.99,11,4,10,0,1,4.72,yes,Narva,False,False,False,0,1,1,False,False,False,False,False,False
789,206,357,accessories,90.89,5.99,12,19,2,0,0,4.47,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
790,223,610,bags,32.22,4.99,26,84,6,1,0,4.43,no,Pärnu,False,False,False,1,0,0,False,False,False,False,False,False
791,128,267,clothing,13.36,3.49,6,188,7,1,0,,no,Tallinn,False,False,False,1,0,0,True,False,False,False,False,False
792,52,617,shoes,35.67,2.49,7,39,3,1,0,4.59,yes,Tartu,False,False,False,1,0,1,False,False,False,False,False,False
793,83,323,electronics,3.88,2.49,47,13,5,0,0,3.77,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
794,111,635,shoes,24.59,4.99,1,13,2,0,0,,yes,Other,False,False,False,0,0,1,True,False,False,False,False,False
795,144,541,clothing,30.86,4.99,12,34,4,0,0,4.38,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
796,117,649,accessories,46.85,3.49,44,39,3,0,0,5.0,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
797,69,195,clothing,12.06,3.49,17,160,3,0,0,4.32,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
798,99,332,clothing,26.05,5.99,14,72,1,0,0,4.66,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
799,140,170,clothing,12.84,2.99,5,32,6,0,0,4.68,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
800,25,521,clothing,29.33,3.49,8,176,3,0,0,5.0,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
801,180,463,accessories,13.11,4.99,34,452,7,0,0,5.0,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
802,123,40,shoes,18.44,3.49,15,53,6,0,0,,no,Pärnu,False,False,False,0,0,0,True,False,False,False,False,False
803,213,537,clothing,12.22,2.49,13,16,3,0,0,,yes,Pärnu,False,False,False,0,0,1,True,False,False,False,False,False
804,228,261,electronics,38.7,2.99,2,24,3,0,0,4.37,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
805,53,395,electronics,44.74,5.99,0,14,2,0,0,4.52,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
806,151,226,electronics,20.82,2.49,60,3,4,0,0,4.45,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
807,144,124,clothing,25.2,2.49,9,40,5,0,0,4.79,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
808,57,38,shoes,8.9,2.99,17,149,6,0,0,4.75,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
809,39,328,home,19.89,5.99,1,7,5,0,1,4.81,no,Narva,False,False,False,0,1,0,False,False,False,False,False,False
810,109,251,accessories,23.69,4.99,21,31,1,1,0,5.0,no,Pärnu,False,False,False,1,0,0,False,False,False,False,False,False
811,181,176,clothing,153.63,5.99,49,16,8,0,0,5.0,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
812,42,602,clothing,11.26,3.49,15,48,8,0,0,,yes,Narva,False,False,False,0,0,1,True,False,False,False,False,False
813,186,454,shoes,68.37,2.49,2,26,3,0,0,4.98,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
814,167,37,home,49.29,3.49,16,9,6,0,0,4.48,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
815,142,316,bags,29.86,4.99,26,12,4,0,0,5.0,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
816,223,688,shoes,84.02,3.49,9,14,3,0,1,4.97,yes,Tartu,False,False,False,0,1,1,False,False,False,False,False,False
817,122,593,clothing,31.83,5.99,38,100,7,0,0,4.95,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
818,133,114,accessories,32.21,3.49,19,96,3,0,0,4.63,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
819,163,40,electronics,23.64,4.99,41,23,4,0,0,4.37,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
820,215,301,shoes,57.77,4.99,18,90,7,0,0,4.11,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
821,221,224,accessories,52.85,4.99,3,26,4,0,0,,yes,Pärnu,False,False,False,0,0,1,True,False,False,False,False,False
822,235,318,home,15.83,5.99,7,22,6,0,0,5.0,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
823,75,349,clothing,9.74,4.99,4,32,5,0,0,4.49,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
824,146,115,shoes,21.28,2.49,43,39,11,0,0,4.87,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
825,239,698,clothing,14.01,4.99,26,18,3,1,0,4.9,yes,Narva,False,False,False,1,0,1,False,False,False,False,False,False
826,76,323,accessories,23.47,3.49,20,31,4,0,0,4.5,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
827,9,568,bags,58.34,3.49,6,61,2,0,0,5.0,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
828,74,40,bags,106.86,3.49,4,34,3,1,0,3.58,no,Narva,False,False,False,1,0,0,False,False,False,False,False,False
829,186,40,accessories,23.81,5.99,25,31,0,0,0,4.17,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
830,236,289,shoes,25.55,3.49,12,47,5,0,0,4.28,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
831,145,262,home,44.43,5.99,5,55,5,0,0,4.31,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
832,230,216,bags,5.09,5.99,17,28,2,0,0,4.72,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
833,7,147,clothing,16.04,4.99,1,20,3,1,0,4.7,no,Pärnu,False,False,False,1,0,0,False,False,False,False,False,False
834,174,336,accessories,28.44,2.49,7,36,6,0,0,4.74,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
835,141,168,accessories,56.83,4.99,11,7,3,0,1,,yes,Narva,False,False,False,0,1,1,True,False,False,False,False,False
836,168,92,clothing,17.39,4.99,3,25,4,0,1,4.27,no,Pärnu,False,False,False,0,1,0,False,False,False,False,False,False
837,170,353,electronics,6.6,5.99,75,3,5,0,0,4.17,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
838,137,571,home,37.86,5.99,4,7,2,1,0,4.74,no,Narva,False,False,False,1,0,0,False,False,False,False,False,False
839,178,571,clothing,15.72,3.49,3,6,4,0,0,4.38,yes,Pärnu,False,False,False,0,0,1,False,False,False,False,False,False
840,27,681,home,10.67,3.49,4,77,4,0,0,4.05,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
841,122,363,clothing,15.85,4.99,26,30,6,0,0,4.94,no,Tartu,False,False,False,0,0,0,False,False,False,False,False,False
842,194,557,clothing,21.56,2.99,10,10,3,0,0,5.0,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
843,5,345,clothing,16.07,2.99,15,47,3,0,0,5.0,no,Tallinn,False,False,False,0,0,0,False,False,False,False,False,False
844,29,693,home,5.24,3.49,0,73,5,0,0,4.67,yes,Tallinn,False,False,False,0,0,1,False,False,False,False,False,False
845,165,170,accessories,45.97,2.99,1,47,4,0,0,4.82,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
846,166,356,clothing,59.88,3.49,11,25,5,0,0,5.0,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
847,83,191,shoes,38.71,5.99,31,37,6,1,0,4.38,no,Narva,False,False,False,1,0,0,False,False,False,False,False,False
848,136,667,bags,11.06,4.99,39,67,5,0,0,4.99,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
849,240,422,clothing,21.31,2.49,2,20,1,0,0,4.7,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
850,109,7,home,24.42,4.99,14,31,5,1,0,4.92,yes,Tallinn,False,False,False,1,0,1,False,False,False,False,False,False
851,65,133,electronics,37.31,3.49,44,24,4,0,0,4.67,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
852,86,557,shoes,39.17,3.49,9,7,0,1,0,,no,Tartu,False,False,False,1,0,0,True,False,False,False,False,False
853,244,31,home,14.67,4.99,32,68,5,1,0,4.68,yes,Pärnu,False,False,False,1,0,1,False,False,False,False,False,False
854,145,535,shoes,25.98,3.49,3,191,3,0,0,4.08,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
855,71,426,home,33.79,2.99,49,14,4,0,0,5.0,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
856,217,394,accessories,67.97,2.99,25,71,4,0,0,4.27,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
857,45,672,bags,40.17,3.49,51,14,6,0,0,5.0,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
858,132,363,clothing,42.62,3.49,20,34,5,0,0,,yes,Narva,False,False,False,0,0,1,True,False,False,False,False,False
859,36,437,home,26.02,2.99,8,116,2,0,1,5.0,no,Narva,False,False,False,0,1,0,False,False,False,False,False,False
860,70,670,shoes,65.85,3.49,50,19,2,0,0,5.0,no,Narva,False,False,False,0,0,0,False,False,False,False,False,False
861,159,551,clothing,32.68,3.49,6,30,4,0,0,4.75,no,Pärnu,False,False,False,0,0,0,False,False,False,False,False,False
862,19,82,clothing,13.43,4.99,7,6,6,0,0,4.78,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
863,189,356,bags,65.52,2.49,22,16,5,1,0,4.75,yes,Tallinn,False,False,False,1,0,1,False,False,False,False,False,False
864,108,258,shoes,39.99,2.99,26,5,5,0,0,3.9,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
865,182,589,accessories,17.99,4.99,48,44,6,0,0,4.64,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
866,167,524,home,17.54,2.49,4,63,4,0,0,4.21,yes,Narva,False,False,False,0,0,1,False,False,False,False,False,False
867,91,295,clothing,30.19,3.49,29,25,3,1,0,4.66,yes,Tallinn,False,False,False,1,0,1,False,False,False,False,False,False
868,202,224,accessories,33.93,3.49,24,39,3,1,0,4.2,yes,Narva,False,False,False,1,0,1,False,False,False,False,False,False
869,90,525,clothing,28.17,4.99,1,22,5,0,0,4.19,yes,Tartu,False,False,False,0,0,1,False,False,False,False,False,False
870,19,46,electronics,30.51,3.49,9,58,4,1,0,5.0,yes,Pärnu,False,False,False,1,0,1,False,False,False,False,False,False
871,39,667,electronics,80.64,5.99,6,34,4,0,0,,no,Tallinn,False,False,False,0,0,0,True,False,False,False,False,False
872,126,113,bags,51.94,4.99,7,5,3,1,0,4.6,yes,Tartu,False,False,False,1,0,1,False,False,False,False,False,False
873,195,233,accessories,28.03,2.49,73,70,3,0,1,4.66,yes,Other,False,False,False,0,1,1,False,False,False,False,False,False
874,173,17,clothing,47.41,4.99,19,21,1,0,0,4.51,no,Other,False,False,False,0,0,0,False,False,False,False,False,False
875,141,360,shoes,11.91,2.99,23,10,2,0,0,4.8,yes,Other,False,False,False,0,0,1,False,False,False,False,False,False
