customer_id,region,income_band,employment_type,monthly_income,loan_balance,monthly_payment,loan_to_income_ratio,credit_utilization_percent,risk_score,risk_tier,missed_payments_last_6m,days_late_average,missed_payment_last_30d,prior_delinquency_flag,current_delinquency_flag,autopay_enabled,support_contact_last_30d,hardship_program_enrolled,intervention_group,repayment_plan_type,payment_recovery_flag,repayment_probability_score,autopay_enabled_invalid_flag,missed_payment_last_30d_invalid_flag,prior_delinquency_flag_invalid_flag,current_delinquency_flag_invalid_flag,hardship_program_enrolled_invalid_flag,payment_recovery_flag_invalid_flag,support_contact_last_30d_invalid_flag,autopay_enabled_clean,missed_payment_last_30d_clean,prior_delinquency_flag_clean,current_delinquency_flag_clean,hardship_program_enrolled_clean,payment_recovery_flag_clean,support_contact_last_30d_clean,employment_type_missing_flag,monthly_income_missing_flag,monthly_income_invalid_flag,loan_balance_invalid_flag,monthly_payment_invalid_flag,loan_to_income_ratio_invalid_flag,credit_utilization_percent_invalid_flag,missed_payments_last_6m_invalid_flag,days_late_average_invalid_flag,risk_score_invalid_flag,repayment_probability_score_invalid_flag
5736,Narva,lower_mid,salaried,1489.49,7396.19,616.35,4.97,34.0,0.504,medium_risk,3,5.9,0,0,0,1,1,1,none,restructured,1,0.713,False,False,False,False,False,False,False,1,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False
5737,Tartu,lower_mid,salaried,1109.14,1489.34,124.11,1.34,45.13,0.272,low_risk,0,3.8,0,1,0,1,0,0,none,grace_period,0,0.818,False,False,False,False,False,False,False,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5738,Tallinn,mid,self_employed,3125.52,6543.7,363.54,2.09,48.89,0.352,low_risk,0,8.6,0,0,0,1,0,0,none,standard,0,0.782,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5739,Tallinn,upper_mid,self_employed,1827.14,4659.55,388.3,2.55,43.44,0.409,low_risk,2,2.0,0,1,0,0,1,0,sms_reminder,grace_period,1,0.676,False,False,False,False,False,False,False,0,0,1,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5740,Tartu,mid,salaried,1953.12,2125.38,118.08,1.09,41.26,0.241,low_risk,2,3.6,0,0,0,1,0,0,none,standard,1,0.832,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5741,Other,mid,salaried,2744.31,2341.01,65.03,0.85,4.73,0.202,low_risk,1,4.5,0,0,0,0,0,0,none,standard,0,0.769,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5742,Tartu,mid,salaried,2446.12,920.49,76.71,0.38,37.25,0.178,low_risk,0,5.0,0,0,0,1,0,0,sms_reminder,standard,1,0.86,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5743,Pärnu,lower_mid,salaried,1024.83,15337.92,1278.16,14.97,85.67,0.757,high_risk,2,6.1,0,0,0,1,0,0,sms_reminder,standard,0,0.599,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5744,Other,lower_mid,salaried,1080.94,9059.46,377.48,8.38,42.95,0.542,medium_risk,3,3.0,1,0,0,0,1,0,none,standard,1,0.616,False,False,False,False,False,False,False,0,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5745,Tallinn,upper_mid,student,2391.09,1608.63,89.37,0.67,54.7,0.316,low_risk,2,4.9,0,0,0,1,0,0,none,standard,1,0.798,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5746,Narva,lower_mid,self_employed,1695.92,7701.58,641.8,4.54,59.63,0.523,medium_risk,1,5.9,0,0,0,1,0,0,sms_reminder,standard,1,0.705,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5747,Narva,low,student,,2750.35,114.6,3.67,34.89,0.35,low_risk,3,2.7,0,0,0,1,0,0,sms_reminder,standard,0,0.782,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False
5748,Other,mid,self_employed,2278.64,8401.02,350.04,3.69,12.13,0.399,low_risk,4,8.1,0,0,0,1,1,0,sms_reminder,standard,1,0.76,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5749,Other,low,unemployed,1033.84,2915.93,162.0,2.82,36.3,0.391,low_risk,1,3.5,0,0,0,1,0,0,none,standard,0,0.764,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5750,Narva,lower_mid,self_employed,2987.26,3221.12,268.43,1.08,37.76,0.362,low_risk,3,10.3,0,0,0,1,0,0,repayment_call,standard,0,0.777,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5751,Tallinn,low,unemployed,1050.16,3407.52,189.31,3.24,55.3,0.467,medium_risk,2,10.2,0,0,0,1,0,0,sms_reminder,standard,1,0.73,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5752,Pärnu,low,salaried,732.82,2583.71,143.54,3.53,54.12,0.566,medium_risk,2,1.1,0,0,0,0,0,0,sms_reminder,standard,1,0.605,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5753,Tallinn,low,salaried,595.39,12081.78,1006.82,20.29,72.76,0.868,high_risk,0,7.6,1,1,0,1,0,0,repayment_call,standard,1,0.549,False,False,False,False,False,False,False,1,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5754,Pärnu,low,salaried,869.74,8299.04,691.59,9.54,41.71,0.582,medium_risk,2,3.5,0,0,0,1,0,0,none,standard,0,0.678,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5755,Other,mid,unemployed,2021.48,4593.79,255.21,2.27,44.47,0.451,medium_risk,2,6.3,0,0,0,1,0,0,sms_reminder,standard,1,0.737,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5756,Tallinn,mid,salaried,1035.12,9121.83,760.15,8.81,37.58,0.507,medium_risk,2,14.0,0,0,1,1,0,1,repayment_call,restructured,0,0.532,False,False,False,False,False,False,False,1,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False
5757,Tartu,lower_mid,salaried,1114.09,1248.5,104.04,1.12,54.9,0.349,low_risk,2,14.1,0,0,0,1,0,0,none,restructured,0,0.783,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5758,Tartu,upper_mid,salaried,3629.43,1683.54,46.76,0.46,43.81,0.225,low_risk,0,0.5,1,0,0,0,0,0,sms_reminder,standard,0,0.759,False,False,False,False,False,False,False,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5759,Tartu,lower_mid,self_employed,1180.71,6038.53,251.61,5.11,57.4,0.502,medium_risk,0,2.9,0,0,0,0,0,0,none,standard,0,0.634,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5760,Tallinn,lower_mid,salaried,1908.72,7344.1,306.0,3.85,80.81,0.552,medium_risk,4,17.0,0,0,0,1,0,0,sms_reminder,standard,1,0.692,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5761,Pärnu,low,self_employed,576.97,5216.36,434.7,9.04,21.66,0.666,medium_risk,3,3.3,0,0,0,0,1,0,sms_reminder,standard,1,0.56,False,False,False,False,False,False,False,0,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5762,Other,mid,unemployed,2607.89,1030.69,85.89,0.4,18.45,0.24,low_risk,2,12.1,1,0,0,1,1,0,none,standard,1,0.832,False,False,False,False,False,False,False,1,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5763,Other,lower_mid,student,1875.58,1906.93,79.46,1.02,32.43,0.309,low_risk,2,9.6,0,1,0,0,0,0,none,restructured,1,0.721,False,False,False,False,False,False,False,0,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5764,Tallinn,mid,salaried,2851.99,5781.65,321.2,2.03,49.04,0.298,low_risk,1,7.8,1,0,0,1,0,0,none,standard,1,0.806,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5765,Other,mid,salaried,1272.35,26104.27,1450.24,20.52,17.05,0.502,medium_risk,2,5.4,0,1,0,1,0,0,sms_reminder,standard,1,0.714,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5766,Narva,mid,salaried,,10545.29,878.77,4.54,21.54,0.423,low_risk,3,4.7,1,0,1,0,0,0,sms_reminder,standard,1,0.49,False,False,False,False,False,False,False,0,1,0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False
5767,Tallinn,mid,salaried,1695.43,13807.65,767.09,8.14,70.88,0.494,medium_risk,1,3.4,0,0,0,0,1,0,sms_reminder,standard,1,0.638,False,False,False,False,False,False,False,0,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5768,Tallinn,upper_mid,salaried,2104.25,5457.76,151.6,2.59,46.62,0.319,low_risk,1,1.3,1,0,0,1,0,0,none,standard,1,0.796,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5769,Tallinn,lower_mid,gig_worker,1226.34,5428.23,904.7,4.43,17.64,0.47,medium_risk,2,4.3,0,0,0,1,0,1,none,restructured,1,0.728,False,False,False,False,False,False,False,1,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False
5770,Other,lower_mid,salaried,1048.0,1948.64,162.39,1.86,48.91,0.326,low_risk,2,2.1,0,0,0,1,0,0,sms_reminder,standard,1,0.793,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5771,Tartu,mid,student,2819.55,8637.48,479.86,3.06,59.06,0.404,low_risk,0,5.0,0,0,0,0,0,0,sms_reminder,standard,0,0.678,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5772,Narva,mid,student,2474.7,4004.26,222.46,1.62,24.75,0.34,low_risk,2,5.5,0,1,0,0,0,0,sms_reminder,standard,1,0.707,False,False,False,False,False,False,False,0,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5773,Tallinn,low,salaried,,7112.07,1185.34,10.83,69.38,0.703,high_risk,3,8.4,0,0,0,0,0,1,sms_reminder,restructured,0,0.544,False,False,False,False,False,False,False,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False
5774,Narva,lower_mid,unemployed,1110.4,4328.67,180.36,3.9,65.4,0.484,medium_risk,1,2.6,0,1,0,1,0,0,sms_reminder,grace_period,0,0.722,False,False,False,False,False,False,False,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5775,Tallinn,lower_mid,self_employed,1239.43,5215.23,869.2,4.21,35.91,0.379,low_risk,2,5.0,0,0,0,1,0,0,sms_reminder,standard,1,0.769,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5776,Tallinn,lower_mid,salaried,1367.94,3960.81,165.03,2.9,31.82,0.396,low_risk,1,4.4,0,0,0,1,0,0,none,standard,1,0.762,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5777,Tartu,low,salaried,1310.94,5006.38,834.4,3.82,33.93,0.495,medium_risk,3,8.0,1,0,0,1,0,0,repayment_call,standard,1,0.717,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5778,Tallinn,upper_mid,salaried,4116.37,8955.81,746.32,2.18,90.51,0.436,low_risk,2,7.5,0,1,0,0,1,0,sms_reminder,standard,1,0.664,False,False,False,False,False,False,False,0,0,1,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5779,Pärnu,mid,salaried,2134.82,1636.52,68.19,0.77,45.98,0.355,low_risk,0,2.8,0,0,0,0,0,0,none,standard,1,0.7,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5780,Tallinn,lower_mid,self_employed,1287.97,1380.65,57.53,1.07,75.42,0.348,low_risk,3,2.7,0,1,0,0,0,0,none,standard,0,0.703,False,False,False,False,False,False,False,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5781,Narva,mid,salaried,1190.61,5822.0,161.72,4.89,24.72,0.371,low_risk,0,14.1,0,0,1,1,0,0,sms_reminder,standard,0,0.593,False,False,False,False,False,False,False,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5782,Tallinn,upper_mid,self_employed,4989.63,12461.89,1038.49,2.5,36.2,0.351,low_risk,2,2.1,0,0,0,1,0,0,repayment_call,standard,0,0.782,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5783,Tartu,low,salaried,823.36,15056.4,836.47,18.29,76.69,0.755,high_risk,0,8.8,0,1,0,0,0,0,sms_reminder,standard,1,0.52,False,False,False,False,False,False,False,0,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5784,Tallinn,lower_mid,salaried,2302.56,1688.66,281.44,0.73,50.18,0.322,low_risk,2,15.0,0,0,0,0,0,0,none,standard,1,0.715,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5785,Tallinn,mid,salaried,2236.01,3127.05,260.59,1.4,85.64,0.483,medium_risk,0,3.3,0,0,0,1,0,0,repayment_call,standard,1,0.723,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5786,Other,mid,salaried,4014.96,1394.91,116.24,0.35,25.64,0.146,low_risk,0,3.7,0,1,0,1,0,0,sms_reminder,grace_period,1,0.874,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5787,Tallinn,low,salaried,1153.42,2799.07,466.51,2.43,15.85,0.425,low_risk,2,3.0,0,0,0,0,0,1,repayment_call,restructured,1,0.669,False,False,False,False,False,False,False,0,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False
5788,Pärnu,high,salaried,3288.44,9819.6,409.15,2.99,64.09,0.447,low_risk,2,2.1,1,0,0,0,1,0,repayment_call,standard,0,0.659,False,False,False,False,False,False,False,0,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
5789,Other,lower_mid,student,,4189.48,349.12,3.64,27.42,0.43,low_risk,2,8.4,1,0,0,1,0,0,repayment_call,standard,1,0.746,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False
5790,Tallinn,lower_mid,self_employed,1326.24,3195.81,177.54,2.41,40.42,0.416,low_risk,1,7.9,0,0,0,1,0,0,none,standard,0,0.753,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5791,Tallinn,lower_mid,salaried,1058.51,6366.56,353.7,6.01,93.78,0.607,medium_risk,2,6.0,1,0,0,1,0,0,repayment_call,grace_period,0,0.667,False,False,False,False,False,False,False,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5792,Narva,low,salaried,842.02,2330.2,194.18,2.77,72.85,0.505,medium_risk,4,2.1,0,0,0,1,0,0,sms_reminder,standard,1,0.713,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5793,Other,mid,salaried,1355.97,13970.93,388.08,10.3,32.54,0.711,high_risk,2,2.9,0,1,0,1,0,0,hardship_outreach,standard,1,0.62,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5794,Other,upper_mid,salaried,3306.05,4253.36,354.45,1.29,32.82,0.329,low_risk,3,4.4,1,0,1,1,0,1,none,restructured,1,0.612,False,False,False,False,False,False,False,1,1,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False
5795,Tartu,lower_mid,self_employed,1510.51,3129.58,86.93,2.07,45.55,0.341,low_risk,2,6.3,0,0,1,1,0,0,sms_reminder,grace_period,0,0.607,False,False,False,False,False,False,False,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5796,Pärnu,upper_mid,gig_worker,2393.14,6569.13,182.48,2.74,48.69,0.405,low_risk,0,6.7,0,0,0,0,0,0,none,restructured,1,0.678,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5797,Tallinn,mid,gig_worker,3907.19,8556.65,237.68,2.19,89.36,0.611,medium_risk,4,5.9,0,1,0,1,0,0,sms_reminder,standard,1,0.665,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5798,Other,lower_mid,salaried,1428.75,14002.36,583.43,9.8,50.75,0.607,medium_risk,2,5.9,0,0,0,1,1,0,hardship_outreach,standard,0,0.667,False,False,False,False,False,False,False,1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
5799,Other,mid,student,1617.01,3613.83,301.15,2.23,62.52,0.217,low_risk,2,3.3,0,0,0,1,0,0,sms_reminder,standard,0,0.842,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5800,Tallinn,lower_mid,salaried,,9552.35,796.03,11.49,60.26,0.611,medium_risk,1,3.3,0,0,0,0,0,0,hardship_outreach,standard,1,0.585,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False
5801,Tallinn,mid,unemployed,2140.67,4563.79,253.54,2.13,50.35,0.377,low_risk,1,6.8,0,0,0,1,0,0,repayment_call,grace_period,1,0.77,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5802,Tallinn,low,salaried,874.02,2674.36,222.86,3.06,37.03,0.451,medium_risk,3,0.8,0,0,0,1,1,0,sms_reminder,restructured,1,0.737,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5803,Tallinn,mid,salaried,2698.0,2362.3,98.43,0.88,17.93,0.355,low_risk,2,3.9,0,0,0,1,0,0,sms_reminder,standard,1,0.78,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5804,Pärnu,low,self_employed,907.4,1858.01,77.42,2.05,36.6,0.445,low_risk,1,4.3,1,0,0,1,0,0,none,standard,1,0.74,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5805,Tallinn,mid,salaried,1433.25,2425.35,202.11,1.69,28.13,0.3,low_risk,2,4.9,0,0,0,0,0,0,none,restructured,0,0.725,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5806,Tallinn,mid,gig_worker,3584.31,9767.15,1627.86,2.72,26.97,0.411,low_risk,1,4.7,0,1,0,1,0,0,repayment_call,standard,1,0.755,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5807,Tallinn,lower_mid,self_employed,1609.42,7187.02,598.92,4.47,26.47,0.453,medium_risk,0,11.0,0,1,1,0,1,0,none,standard,0,0.476,False,False,False,False,False,False,False,0,0,1,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False
5808,Other,lower_mid,,1290.66,1667.52,92.64,1.29,7.47,0.283,low_risk,2,5.1,0,0,0,0,0,0,none,standard,1,0.733,False,False,False,False,False,False,False,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False
5809,Tartu,lower_mid,self_employed,1475.74,1141.62,190.27,0.77,24.6,0.371,low_risk,3,10.0,1,0,0,1,0,0,none,standard,1,0.773,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5810,Tallinn,mid,salaried,2443.99,1836.8,102.04,0.75,38.18,0.382,low_risk,0,8.9,0,1,1,0,1,0,sms_reminder,restructured,0,0.508,False,False,False,False,False,False,False,0,0,1,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False
5811,Tallinn,lower_mid,salaried,886.24,2362.43,131.25,2.67,24.14,0.435,low_risk,2,2.7,0,0,0,0,0,0,none,standard,0,0.664,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5812,Other,mid,unemployed,2208.69,3369.6,280.8,1.53,50.28,0.317,low_risk,1,0.8,0,0,0,1,0,0,none,grace_period,1,0.797,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5813,Pärnu,lower_mid,student,1212.19,10194.95,566.39,8.41,68.99,0.727,high_risk,2,5.4,0,1,0,0,0,0,hardship_outreach,standard,0,0.533,False,False,False,False,False,False,False,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5814,Tallinn,low,salaried,1117.44,2805.15,155.84,2.51,16.39,0.437,low_risk,2,13.1,0,1,0,1,0,0,repayment_call,standard,1,0.743,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5815,Tallinn,low,salaried,749.65,14918.76,828.82,19.9,48.04,0.762,high_risk,1,3.4,1,0,1,1,0,1,repayment_call,restructured,0,0.417,False,False,False,False,False,False,False,1,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False
5816,Tallinn,low,salaried,782.86,1199.73,33.33,1.53,61.74,0.377,low_risk,2,0.7,0,0,0,0,0,0,none,standard,0,0.69,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5817,Tallinn,mid,gig_worker,3575.33,3256.88,271.41,0.91,26.41,0.265,low_risk,0,9.6,0,0,0,1,0,0,none,standard,1,0.821,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5818,Tartu,upper_mid,unemployed,4893.04,7624.8,635.4,1.56,72.39,0.517,medium_risk,3,3.0,0,0,0,0,0,0,none,restructured,0,0.627,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5819,Other,lower_mid,salaried,487.67,7985.67,332.74,16.38,45.8,0.568,medium_risk,0,4.0,0,0,0,0,0,0,sms_reminder,standard,0,0.604,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5820,Tartu,mid,gig_worker,3040.74,3288.59,274.05,1.08,47.1,0.497,medium_risk,0,9.0,0,0,0,0,0,0,sms_reminder,standard,1,0.636,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5821,Pärnu,low,salaried,927.87,8967.08,747.26,9.66,11.41,0.691,high_risk,3,15.4,1,0,1,0,1,0,sms_reminder,standard,1,0.369,False,False,False,False,False,False,False,0,1,0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5822,Tartu,mid,salaried,1674.17,7778.72,432.15,4.65,37.44,0.563,medium_risk,5,8.0,0,0,0,0,0,0,repayment_call,standard,0,0.607,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5823,Narva,low,unemployed,688.26,2536.18,140.9,3.68,54.31,0.538,medium_risk,3,4.5,0,0,0,0,0,0,none,standard,0,0.618,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5824,Narva,mid,salaried,1549.95,5357.2,892.87,3.46,19.96,0.375,low_risk,0,5.5,0,0,0,1,0,0,repayment_call,standard,1,0.771,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5825,Tallinn,upper_mid,salaried,2654.73,7170.35,398.35,2.7,15.99,0.319,low_risk,1,6.1,0,1,0,1,0,0,none,standard,1,0.796,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5826,Tallinn,lower_mid,self_employed,976.08,2676.05,223.0,2.74,37.19,0.342,low_risk,0,8.7,0,0,0,1,0,0,none,grace_period,1,0.786,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5827,Tartu,mid,salaried,1361.33,15074.26,837.46,11.07,56.17,0.604,medium_risk,1,5.2,0,0,0,1,0,0,hardship_outreach,grace_period,0,0.668,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5828,Tallinn,low,salaried,680.99,2260.81,125.6,3.32,40.66,0.465,medium_risk,2,3.5,0,1,1,1,1,0,none,restructured,0,0.551,False,False,False,False,False,False,False,1,0,1,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False
5829,Tallinn,lower_mid,unemployed,1552.64,4712.95,261.83,3.04,45.57,0.479,medium_risk,0,1.6,0,0,0,0,0,0,repayment_call,restructured,1,0.644,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5830,Tartu,low,self_employed,965.35,1656.84,92.05,1.72,42.56,0.323,low_risk,3,7.0,0,0,0,0,0,0,none,restructured,0,0.715,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5831,Other,lower_mid,gig_worker,1672.54,4571.15,380.93,2.73,61.84,0.397,low_risk,0,6.2,0,0,0,1,0,0,none,standard,1,0.761,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5832,Tartu,low,salaried,930.04,1900.16,158.35,2.04,57.02,0.364,low_risk,1,7.5,0,0,0,0,0,0,none,grace_period,1,0.696,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5833,Pärnu,lower_mid,salaried,921.58,3392.77,282.73,3.68,23.1,0.461,medium_risk,1,7.2,0,0,0,1,0,0,none,standard,1,0.733,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5834,Tartu,lower_mid,unemployed,1640.0,1286.98,107.25,0.78,75.86,0.399,low_risk,2,3.1,0,0,0,0,0,0,none,standard,1,0.68,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5835,Pärnu,lower_mid,salaried,,7706.81,428.16,7.59,69.9,0.691,high_risk,3,16.9,0,0,0,0,1,0,sms_reminder,standard,1,0.549,False,False,False,False,False,False,False,0,0,0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False
5836,Tartu,mid,salaried,2582.75,5525.95,307.0,2.14,48.78,0.337,low_risk,2,7.9,0,0,0,0,0,0,none,standard,1,0.708,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5837,Other,upper_mid,salaried,2272.38,9562.05,796.84,4.21,42.18,0.431,low_risk,1,2.7,0,0,0,1,0,0,repayment_call,standard,0,0.746,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5838,Tallinn,lower_mid,salaried,1123.53,3258.9,135.79,2.9,54.11,0.395,low_risk,1,1.6,1,0,0,0,1,0,none,standard,1,0.682,False,False,False,False,False,False,False,0,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
