user_id,signup_date,acquisition_channel,region,company_size,industry,experiment_group,experiment_eligibility_flag,assignment_valid_flag,exposure_days,low_exposure_flag,onboarding_completion_flag,activation_flag,retained_30d,retained_60d,churn_30d,upgrade_flag,expansion_revenue_flag,negative_feedback_flag,sessions_first_14d,feature_adoption_count,support_tickets_first_30d,time_to_activation_days,monthly_subscription_value,subscription_value_band,engagement_band,feature_adoption_band,experiment_eligibility_flag_invalid_flag,assignment_valid_flag_invalid_flag,low_exposure_flag_invalid_flag,onboarding_completion_flag_invalid_flag,activation_flag_invalid_flag,retained_30d_invalid_flag,retained_60d_invalid_flag,churn_30d_invalid_flag,upgrade_flag_invalid_flag,expansion_revenue_flag_invalid_flag,negative_feedback_flag_invalid_flag,experiment_eligibility_flag_clean,assignment_valid_flag_clean,low_exposure_flag_clean,onboarding_completion_flag_clean,activation_flag_clean,retained_30d_clean,retained_60d_clean,churn_30d_clean,upgrade_flag_clean,expansion_revenue_flag_clean,negative_feedback_flag_clean,acquisition_channel_missing_flag,company_size_missing_flag,time_to_activation_days_missing_flag,exposure_days_invalid_flag,sessions_first_14d_invalid_flag,feature_adoption_count_invalid_flag,support_tickets_first_30d_invalid_flag,time_to_activation_days_invalid_flag,monthly_subscription_value_invalid_flag
7203,2026-03-29,referral,Europe,mid_market,software,treatment,1,1,26,0,1,1,1,0,0,0,1,0,7,4,0,4.8,362.78,high_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False
7204,2026-03-13,organic,APAC,small,finance,control,1,1,21,0,0,1,1,1,0,0,0,0,8,13,0,14.0,148.05,mid_value,moderate_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7205,2026-01-30,organic,Europe,small,software,control,1,1,23,0,0,1,0,0,1,0,0,0,8,3,1,0.5,170.48,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7206,2026-02-13,direct,North America,small,finance,control,1,1,28,0,0,1,1,1,0,0,0,0,9,7,2,11.8,73.42,mid_value,high_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7207,2026-02-22,organic,APAC,solo,finance,treatment,1,1,24,0,1,1,1,0,0,1,0,0,13,2,3,11.9,19.74,low_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False
7208,2026-01-10,organic,North America,small,finance,control,1,1,22,0,0,1,1,1,0,0,0,0,10,2,3,5.5,53.45,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7209,2026-03-28,paid_social,Europe,small,retail,control,1,1,28,0,0,0,0,0,1,0,0,1,2,0,1,,74.38,mid_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,1,False,False,True,False,False,False,False,False,False
7210,2026-02-21,referral,Europe,mid_market,retail,treatment,1,1,25,0,1,0,1,0,0,0,0,0,7,2,1,,667.14,enterprise_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7211,2026-02-18,paid_social,North America,mid_market,healthcare,treatment,1,1,21,0,1,0,0,1,1,0,0,0,6,3,1,,276.92,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
7212,2026-01-11,paid_search,North America,solo,other,treatment,1,0,5,1,1,1,0,0,1,0,0,0,14,4,1,2.5,31.96,low_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,0,1,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7213,2026-03-07,direct,UK,solo,other,treatment,1,1,29,0,0,1,1,0,0,1,0,1,13,2,1,3.5,30.73,low_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,1,0,1,False,False,False,False,False,False,False,False,False
7214,2026-02-27,referral,North America,mid_market,software,treatment,1,1,28,0,0,1,1,1,0,0,0,1,8,10,0,10.0,219.5,high_value,moderate_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,1,False,False,False,False,False,False,False,False,False
7215,2026-03-31,partner,Europe,enterprise,healthcare,control,1,1,21,0,1,1,1,0,0,0,1,0,13,4,0,6.0,1217.17,enterprise_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False
7216,2026-02-05,organic,Europe,solo,education,control,1,1,26,0,1,1,1,0,0,0,0,0,12,3,1,3.6,24.3,low_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
7217,2026-02-02,organic,North America,small,other,control,1,1,26,0,0,1,0,0,1,1,1,0,7,8,0,8.7,200.8,high_value,moderate_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False
7218,2026-02-16,paid_search,UK,small,software,control,1,1,27,0,1,0,1,0,0,0,0,0,8,4,2,,89.04,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7219,2026-01-13,organic,APAC,small,healthcare,control,1,1,21,0,1,0,1,0,0,0,0,0,3,4,1,,78.9,mid_value,low_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7220,2026-02-09,organic,North America,small,healthcare,treatment,1,1,28,0,0,0,1,1,0,0,0,0,8,1,0,,69.51,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
7221,2026-03-30,organic,Europe,mid_market,retail,treatment,1,1,24,0,0,1,1,0,0,1,0,0,13,3,0,3.3,208.36,high_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False
7222,2026-03-09,paid_social,North America,small,finance,control,1,1,24,0,0,1,1,1,0,1,0,1,7,4,1,2.6,47.53,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,1,0,1,False,False,False,False,False,False,False,False,False
7223,2026-02-11,referral,Europe,small,finance,treatment,1,1,30,0,1,0,1,0,0,0,0,0,7,2,0,,41.18,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7224,2026-01-19,referral,Europe,small,retail,control,1,1,24,0,1,0,1,0,0,0,0,0,8,2,0,,86.24,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7225,2026-03-23,organic,North America,small,finance,control,1,1,26,0,0,1,0,1,1,0,0,0,13,6,2,5.3,109.27,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
7226,2026-01-19,paid_search,North America,small,software,treatment,1,1,26,0,0,1,1,0,0,0,0,0,11,2,2,6.7,110.44,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
7227,2026-02-27,organic,Europe,solo,other,treatment,1,1,26,0,0,0,0,1,1,0,0,1,6,1,4,,33.7,low_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,0,1,False,False,True,False,False,False,False,False,False
7228,2026-01-23,paid_search,North America,solo,software,treatment,1,1,22,0,0,0,0,0,1,0,0,0,5,2,0,,12.12,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7229,2026-02-23,paid_search,North America,small,software,treatment,1,1,25,0,0,1,0,0,1,0,0,0,13,1,2,6.4,134.82,mid_value,high_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7230,2026-03-21,paid_social,Other,small,education,control,1,1,22,0,0,0,1,1,0,0,0,0,5,1,1,,76.98,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
7231,2026-03-06,direct,North America,solo,finance,treatment,1,1,26,0,0,0,0,0,1,0,0,0,6,0,2,,20.51,low_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7232,2026-01-12,partner,Europe,small,finance,control,1,1,27,0,0,1,0,0,1,0,0,0,13,1,0,4.7,130.6,mid_value,high_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7233,2026-01-24,referral,North America,mid_market,retail,control,1,1,26,0,1,0,1,1,0,1,0,0,5,2,0,,227.47,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,1,0,0,False,False,True,False,False,False,False,False,False
7234,2026-02-03,direct,APAC,small,software,control,1,1,23,0,1,1,1,0,0,0,0,0,15,4,0,7.6,75.93,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
7235,2026-02-22,referral,North America,small,software,treatment,1,1,30,0,0,1,1,1,0,1,1,0,12,2,1,2.2,93.84,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False
7236,2026-01-08,partner,North America,mid_market,software,treatment,1,1,30,0,0,1,1,1,0,0,0,0,8,2,2,4.9,186.59,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7237,2026-01-18,paid_social,Europe,solo,finance,treatment,1,1,25,0,0,0,0,0,1,0,0,0,11,3,1,,29.12,low_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7238,2026-02-26,paid_social,APAC,small,other,control,1,1,29,0,1,0,1,0,0,1,1,1,4,0,1,,51.39,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,1,1,1,False,False,True,False,False,False,False,False,False
7239,2026-01-05,referral,APAC,solo,other,control,1,1,26,0,1,1,1,1,0,0,0,0,4,3,1,0.5,19.6,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7240,2026-01-26,organic,North America,small,finance,control,1,1,23,0,1,0,0,1,1,0,0,0,5,2,0,,85.2,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
7241,2026-01-30,referral,APAC,small,software,treatment,1,1,29,0,1,1,0,1,1,0,0,1,8,2,0,7.6,131.36,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,0,0,1,False,False,False,False,False,False,False,False,False
7242,2026-02-23,direct,UK,solo,software,control,1,1,25,0,1,0,0,0,1,0,0,1,6,3,1,,33.85,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,1,False,False,True,False,False,False,False,False,False
7243,2026-01-13,referral,Other,solo,finance,control,1,1,21,0,1,1,0,0,1,0,0,0,4,2,1,7.9,37.03,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7244,2026-03-24,organic,APAC,solo,education,control,1,1,30,0,1,1,0,0,1,0,0,0,10,1,1,3.6,42.61,low_value,high_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7245,2026-01-29,,Europe,small,other,control,1,1,23,0,1,1,1,1,0,0,0,0,11,3,0,2.6,38.09,low_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False
7246,2026-01-03,partner,UK,solo,software,control,1,1,23,0,1,0,0,0,1,0,0,0,4,4,0,,28.81,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7247,2026-03-31,direct,Europe,small,software,control,1,1,22,0,1,0,0,0,1,0,0,0,6,3,0,,156.85,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7248,2026-02-27,paid_search,Europe,small,software,treatment,1,1,22,0,0,0,1,1,0,0,0,0,13,3,1,,45.92,low_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
7249,2026-03-17,partner,North America,solo,education,treatment,1,1,29,0,0,0,0,0,1,1,0,0,4,1,0,,35.91,low_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False
7250,2026-01-02,partner,North America,small,healthcare,treatment,1,1,23,0,1,0,1,1,0,0,0,0,7,3,1,,70.8,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
7251,2026-03-16,organic,North America,mid_market,finance,treatment,1,1,30,0,1,1,1,0,0,0,0,0,10,7,1,4.7,221.43,high_value,high_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
7252,2026-01-28,partner,Other,mid_market,other,control,1,1,24,0,1,1,0,0,1,0,0,0,12,8,1,11.5,205.21,high_value,high_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7253,2026-03-23,paid_search,North America,solo,other,control,0,0,1,1,0,0,0,0,1,0,0,0,5,3,1,,47.22,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7254,2026-03-18,paid_social,North America,small,finance,control,1,1,30,0,0,1,0,0,1,0,0,0,7,0,2,4.0,170.29,high_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7255,2026-03-27,paid_social,North America,small,software,control,1,1,29,0,1,0,1,1,0,0,0,0,2,1,0,,75.47,mid_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
7256,2026-03-17,referral,Europe,mid_market,software,treatment,1,1,21,0,0,1,1,1,0,0,0,0,9,3,1,1.7,254.72,high_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7257,2026-01-02,referral,Other,small,software,treatment,1,1,23,0,1,0,0,1,1,0,0,0,6,5,2,,30.91,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
7258,2026-01-07,paid_search,UK,small,retail,control,1,1,23,0,1,1,1,1,0,1,1,0,10,1,3,4.9,80.94,mid_value,high_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False
7259,2026-01-26,direct,North America,mid_market,healthcare,control,1,1,26,0,0,1,0,0,1,0,0,0,14,6,0,6.1,310.01,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7260,2026-03-31,partner,APAC,solo,healthcare,treatment,1,1,29,0,1,1,0,0,1,0,0,0,8,6,3,1.4,36.05,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7261,2026-03-29,partner,North America,small,software,control,1,1,29,0,1,1,1,0,0,0,0,0,8,4,1,4.6,137.31,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
7262,2026-03-17,paid_search,Other,small,education,treatment,1,1,25,0,1,1,0,1,1,0,0,0,5,6,1,1.4,96.61,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
7263,2026-01-16,organic,North America,mid_market,healthcare,treatment,1,1,29,0,0,0,0,0,1,0,0,0,7,3,0,,285.15,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7264,2026-01-23,paid_social,UK,enterprise,software,treatment,1,1,26,0,1,0,0,0,1,1,1,0,1,0,2,,1004.22,enterprise_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False
7265,2026-02-09,direct,North America,solo,education,treatment,1,1,25,0,0,1,0,0,1,0,0,0,5,6,2,4.9,29.29,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7266,2026-03-01,organic,APAC,small,other,control,1,1,28,0,0,0,0,0,1,0,0,0,4,2,0,,83.86,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7267,2026-03-14,direct,North America,small,finance,control,1,1,27,0,1,1,1,0,0,1,1,0,4,1,1,1.7,68.6,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,1,1,0,False,False,False,False,False,False,False,False,False
7268,2026-02-01,partner,North America,solo,software,treatment,1,1,27,0,1,0,0,0,1,0,0,0,5,1,0,,23.88,low_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7269,2026-01-15,referral,APAC,small,software,treatment,0,0,12,1,1,1,1,0,0,0,0,0,16,4,2,14.1,80.73,mid_value,power_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,0,0,1,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
7270,2026-01-13,referral,North America,small,software,treatment,1,1,30,0,1,1,1,1,0,0,0,0,11,2,1,2.1,72.86,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7271,2026-01-05,paid_social,APAC,small,education,control,1,1,21,0,0,1,0,0,1,0,1,0,11,7,2,2.1,71.74,mid_value,high_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False
7272,2026-03-16,referral,UK,small,retail,treatment,1,1,25,0,1,0,1,0,0,0,0,0,8,2,1,,80.45,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7273,2026-03-15,paid_search,Europe,solo,retail,control,1,1,29,0,1,0,1,0,0,0,0,0,4,3,0,,27.46,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7274,2026-02-21,partner,North America,small,education,treatment,1,1,28,0,1,1,1,1,0,0,0,0,10,4,1,5.4,81.41,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7275,2026-03-18,referral,APAC,mid_market,other,treatment,1,1,24,0,1,1,1,1,0,0,0,0,5,2,1,10.1,268.35,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7276,2026-02-10,referral,APAC,small,finance,treatment,1,1,30,0,1,1,0,0,1,0,0,0,12,2,1,9.9,80.43,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7277,2026-02-22,partner,Europe,solo,retail,treatment,1,1,29,0,0,0,0,0,1,0,0,0,1,2,0,,36.3,low_value,low_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7278,2026-02-19,organic,North America,solo,finance,treatment,1,1,26,0,0,1,1,0,0,1,0,0,7,5,2,7.8,26.85,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False
7279,2026-01-15,organic,North America,small,finance,treatment,1,1,27,0,1,1,1,1,0,0,0,0,4,2,1,11.2,31.69,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7280,2026-01-07,partner,North America,mid_market,other,treatment,1,1,30,0,1,1,1,1,0,1,1,0,8,2,0,1.5,348.87,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False
7281,2026-02-09,organic,Europe,small,healthcare,treatment,1,1,30,0,1,0,1,0,0,0,0,0,6,5,0,,45.73,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7282,2026-01-28,paid_social,APAC,mid_market,software,treatment,1,1,30,0,1,0,0,0,1,0,0,0,7,1,0,,418.13,high_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7283,2026-02-01,paid_search,UK,mid_market,finance,treatment,1,1,28,0,1,1,1,1,0,1,0,0,7,1,1,3.8,387.05,high_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,1,0,0,False,False,False,False,False,False,False,False,False
7284,2026-01-15,organic,APAC,small,education,treatment,1,1,21,0,1,0,1,1,0,0,0,0,8,6,2,,50.37,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
7285,2026-03-26,organic,Europe,small,other,control,1,1,24,0,0,0,1,0,0,0,0,0,7,2,1,,129.49,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7286,2026-03-11,partner,North America,small,retail,control,1,1,26,0,0,0,1,0,0,0,0,0,7,4,1,,159.63,high_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7287,2026-03-06,paid_social,UK,mid_market,finance,treatment,1,1,24,0,0,1,0,1,1,0,0,0,11,4,1,3.3,304.5,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
7288,2026-01-04,paid_social,APAC,solo,software,control,1,1,23,0,0,0,0,1,1,1,1,1,1,1,0,,38.24,low_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,1,1,1,False,False,True,False,False,False,False,False,False
7289,2026-01-11,direct,UK,enterprise,finance,treatment,1,1,25,0,0,1,1,1,0,0,0,1,13,3,2,1.4,1044.68,enterprise_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,1,False,False,False,False,False,False,False,False,False
7290,2026-01-26,organic,North America,small,healthcare,control,1,0,10,1,0,1,1,0,0,1,0,0,8,3,0,5.2,94.64,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,0,1,0,1,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False
7291,2026-03-02,organic,Europe,small,software,treatment,1,1,25,0,1,1,1,1,0,0,0,0,7,9,2,12.9,51.39,mid_value,moderate_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7292,2026-02-06,referral,North America,small,software,control,1,1,22,0,0,0,0,1,1,0,0,0,6,6,0,,72.71,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
7293,2026-01-23,referral,North America,small,retail,treatment,1,1,23,0,0,0,1,0,0,0,0,0,8,5,2,,151.48,high_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7294,2026-03-26,paid_search,UK,small,retail,control,1,1,28,0,1,1,0,0,1,0,0,0,6,5,2,12.8,116.34,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7295,2026-02-09,direct,North America,small,retail,treatment,1,1,28,0,0,0,1,0,0,0,0,0,10,6,1,,112.14,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
